Product URL,ASIN,Manufacturer,Product Name,Product Description,Product Price,Rating,Number of reviews
https://www.amazon.in/Dyazo-Laptop-Briefcase-Compatible-Ultrabook/dp/B08W68TB6K/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-276,,Dyazo,"Dyazo Unisex Sleek Light Laptop Notebook Shoulder Briefcase Bag for 11 Inch to 15.6 Inches Laptops Compatible for MacBook, Ultrabook, Dell, Lenovo, Compaq, Hp Computers and Other Laptops (Blue)","Dyazo Briefcase Is A Compact Lightweight 17 Liters Business Bag But With Ample Space. The Top-Load Ziper On The Bag Slides Smoothly And Allow Convent Access To Your Laptops ,Notebook Tablets & Ultra Book.    Dyazo Office Bag With Shoulder Strap Is Equipped With Convenient Front Pocket Stores Power Supply, Pen, Mouse And Other Smart Gadgets Also Front Zipper Pocket Provide Your Personal Valuable Such As Mobile Wallet Keys Cards And Other Essential Safe & Quick Access.    Dyazo Laptops Bag Is Perfect Blend Of Classic Appeal And Modern Day Style Of Conveying Design For Notebooks Up To 15. 6"" One Large Padded Compartment For Laptop & 1 Zippered Pocket With Pen And Card Slot Makes It Convenient To Use    Excellent Protection Made With Durable Water Resistant Material Help To Carry And Protect Your Notebook & Tablets From Drop Shocks Spils & Scratch. Add Exquisite High Quality Zipper & Metal Hook & Luggage Straps Makes It A Essential Office Accessory    Universal COMPATIBILITY Dimensions: (L X W X H) 15.0 X 4.0 X 12.0 Inch. Compatible With All Lappy ,Lenovo , Macbook, Hp / Ultra Book , Dell Compaq Laptops, Ipad & Tablets .    
› See more product details",₹599.00,3.8 out of 5 stars,655 ratings
https://www.amazon.in/Casual-Waterproof-Backpack-College-Students/dp/B0928L37P5/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-277,,,Amaze Style 25 L Casual Waterproof 14 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students (C Green),,₹309.00,4.0 out of 5 stars,10 ratings
https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-278,,Gear,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,"Care Instructions: Wipe with Dry Cloth    : Outer Material: Polyester, Color: Blue, Black    : Water resistant    : Capacity: 16 liters; Weight: 180 grams; Dimensions: 42 cms x 28 cms x 14 cms (LxWxH)    : 1 Main compartments    : Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase    : Waterproof interior and exterior fabric for double protection    
   : Ergonomically contoured shape. Balance structure for greater load stability. Adaptable build : Easy access Pocket for quick handiness. Easy adjustable straps : Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder straps Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars   Show More",₹399.00,3.9 out of 5 stars,277 ratings
https://www.amazon.in/Zouk-Leather-Everyday-Adjustable-Compartments/dp/B079TQNTRJ/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-279,,ZOUK,"ZOUK Ikat Laptop Bag for Women - Handmade Bag for 15.6 inch Laptop, MacBook - Vegan Leather Office Bags with Detachable Shoulder Strap - Perfect Handbag for Ladies - Ikat Wave",Laptop Compartment    Light-weight,"₹1,999.00",4.4 out of 5 stars,56 ratings
https://www.amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-280,,Red Lemon,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.    LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc    TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.    ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.","₹1,899.00",4.4 out of 5 stars,894 ratings
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C241FLW2/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-281,,Half Moon,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,"This lightweight and spacious laptop bag with 3 compartments contains a dedicated 360 degree protected laptop compartment (up to 17""), so you can you can transport your tech with peace of mind. A Spacious second compartment for essentials like books and files, and a third compartment for extra items. Also features padded shoulder straps and side pockets for water bottles.    Carry your books and belongings with ease with this comfortable and durable bagpack! Featuring wide, padded, and adjustable shoulder straps and a padded back, this backpack can handle even heavy loads. Made with strong yet lightweight polyester fabric and heavy-duty zippers, it's built to last. Plus, it comes with a rain cover, perfect for those rainy school or college days.    Make a statement on your next trip with our smart and stylish backpack! With a trendy and athletic design, this multipurpose backpack is the perfect combination of style and adventure. Your trips, travel experience cannot get completed without this amazing trekking backpack.    Experience enduring and long-lasting performance with our backpack! Made with highly durable material, this backpack is suitable for all weather conditions, including heavy rains and extreme heat. It not only keeps your belongings safe but also resists damage to itself. So, don't settle for anything less.    FEATURES: 15.6 inch Laptop compartment, Internal Organiser, Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, etc",₹549.00,4.4 out of 5 stars,15 ratings
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2XC4H/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-282,,,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.","Care Instructions: Hand Wash Only    The front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles.    MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it's the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisex    LAPTOP BACKPACK SPECIFICATIONS - Men's NEO Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size.    NEO padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.    The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.    The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.",₹398,5.0 out of 5 stars,4 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDU1NDg0NTc5OTU3NTI1OjE2ODUxMjUzNTE6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685125351%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09V7R98XC,MOKOBARA,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"Care Instructions: Wipe with Damp Cloth    CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: Yes    MOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptop    INDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment buckles    MAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24L    MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)","₹5,999",4.5 out of 5 stars,592 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDU1NDg0NTc5OTU3NTI1OjE2ODUxMjUzNTE6c3BfbXRmOjIwMTEwMTgxNTExMTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685125351%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B08T1769X9,MOKOBARA,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>    PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>    MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>    HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>    Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>","₹4,499",4.3 out of 5 stars,168 ratings
https://www.amazon.in/Tabelito%C2%AE-Resistant-Business-Backpack-Notebook/dp/B0BSQRX838/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-285,,Tabelito,"Tabelito® HEXA 35 L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook","Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper.    LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised.    HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.    Durable & Warranty: Men's Travel Backpack can help protect on rainy days because it is built of lightweight, water-resistant polyester and anti-scratch material. Zippers are simple to open and close. We offer a worry-free 6-month warranty on this carry-on backpack. If you have any issues, don't hesitate to contact us; we'll respond with a suitable answer within a day. Standard dimensions are 47 cm by 33 cm by 7 cm, and following extensions, those dimensions are 47 cm by 33 cm by 20 cm.    BEST CHOICE OF GIFT IDEA FOR TRAVEL: Great presents for men & women for Christmas, Thanksgiving, or Valentine's Day. Graduation presents for high school, middle school, and college students. Gifts for friends, your husband, daughter, son, father, and mother on their special birthdays as well as for him or her",₹599.00,4.9 out of 5 stars,150 ratings
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-286,,HEROZ,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,<br><br> <br>    Water Resistant; Warranty type: Manufacturer, 1 year domestic warranty<br><br>; Internal compartments with organizer pockets and internal divider for organization<br><br> <br>    For Our Business & Fashionable Style Day Backpack<br>; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap<br> <br>    Closure Type: Zipper Snap; Age Range Description: Adult; Style Name: Travel Backpacks <br>    Strap Type: Double Handle; Pattern Name: Solid; Warranty Description: 1. Year Manufacturer Warranty; Compartment Description: Greater Than 17 Inches; Style Name: Country <br>    
› See more product details","₹1,599.00",4.2 out of 5 stars,"3,799 ratings"
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-287,,ASUS,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"Stylish, gaming-inspired design with the cyber-text pattern and ROG Logo. Material : Polyester    Quick-access exterior pocket for your essential accessories    Generous 16L interior for easy transport of an up 15.6-inch laptop    It also features Ghost chain for better security, Large air mesh back & Luggage strap    
› See more product details","₹1,499.00",4.3 out of 5 stars,925 ratings
https://www.amazon.in/Aristocrat-Draw-Pack-Unisex-Grey-Laptop/dp/B0B5YGP1BV/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-288,,,Aristocrat Draw-Pack 15L Unisex Grey Laptop Bags,Compact & Stylish 1 Compartment 1 Front Quick Access Drawstring Pocket Shoulder Strap Reinforcement,₹499.00,4.3 out of 5 stars,12 ratings
https://www.amazon.in/Purple-Tree-Fatty-Handbag-Womens/dp/B09PQNK66Z/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1685125351&sprefix=ba%2Caps%2C283&sr=8-289,,The Purple Tree,"The Purple Tree Fatty Tote Bag For Women, Women Fatty Tote Bag, Handbag, Women Handbag, Women Bag, Handbag for Women, Women's Tote, Gift For Women A",Soft poly-cotton lining inside; Zipper Closure At Top    Color Name: Ft038; Style Name: Western; Age Range Description: Adult; Size Name: One Size; Strap Type: Double,₹599,4.1 out of 5 stars,373 ratings
